,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
12990,60524413,0,43,1,0,1,2,2,11500.0,2,2.0
12991,62372750,1,25,1,0,0,0,0,9000.0,1,
12992,63586015,0,62,1,1,0,1,0,15000.0,1,
12993,62016857,0,26,1,0,0,0,0,15000.0,1,
12994,74177162,0,56,0,1,1,0,0,7000.0,2,1.0
12995,67322466,0,45,1,0,0,2,2,18000.0,2,1.0
12996,64356515,0,29,1,0,1,0,0,10000.0,1,
12997,62617516,0,27,1,0,1,0,0,10000.0,1,
12998,65199983,0,57,0,1,1,1,0,6000.0,1,
12999,61315228,0,35,1,0,1,0,0,13000.0,1,
13000,62179817,0,33,1,0,0,1,1,15000.0,1,
13001,62591530,1,28,1,0,1,1,1,20000.0,1,
13002,62487447,0,50,1,0,1,1,1,12000.0,1,1.0
13003,62175795,0,31,1,0,1,1,1,9000.0,1,
13004,74030880,0,62,0,1,1,0,0,5100.0,2,1.0
13005,64551136,0,28,1,0,1,1,1,4300.0,1,1.0
13006,66074677,0,22,1,0,1,0,0,12000.0,1,1.0
13007,74181286,0,36,1,0,1,0,0,15000.0,3,2.0
13008,61443407,0,46,1,0,1,0,0,7500.0,1,
13009,74019327,0,56,0,1,1,4,0,6500.0,1,
13010,61056530,0,37,1,0,1,0,0,15000.0,1,1.0
13011,61917071,0,55,1,0,1,1,0,20000.0,2,1.0
13012,61521743,0,42,1,0,1,1,1,5000.0,1,
13013,74481535,0,35,1,0,1,2,2,8000.0,3,3.0
13014,67277697,0,50,1,0,0,2,0,30000.0,1,
13015,74266567,0,55,1,0,1,0,0,27000.0,1,
13016,75031616,0,50,0,1,0,0,0,5500.0,1,1.0
13017,61239970,0,38,1,0,0,2,2,20000.0,1,
13018,63321572,0,34,1,0,0,0,0,14000.0,1,
13019,67424069,0,33,1,0,1,2,2,17000.0,1,
13020,65000139,0,39,1,0,0,2,2,30000.0,1,1.0
13021,67014150,0,42,1,0,0,1,2,30000.0,1,1.0
13022,66078255,0,25,1,0,1,0,0,8000.0,1,1.0
13023,61130769,0,40,1,0,1,1,0,18000.0,1,1.0
13024,62388070,0,41,1,0,1,1,1,8000.0,1,
13025,63986892,0,40,1,0,1,2,1,10000.0,1,
13026,61976410,0,38,1,0,1,1,0,18000.0,1,1.0
13027,74986373,0,40,1,0,1,1,0,7500.0,1,1.0
13028,67084638,0,45,1,0,0,2,1,25000.0,4,4.0
13029,65479993,0,26,1,0,1,0,0,10000.0,1,1.0
13030,67313169,0,39,1,0,1,1,1,8000.0,1,
13031,66888969,0,60,1,1,1,1,0,11000.0,1,
13032,66411790,1,23,1,0,1,0,0,13000.0,1,1.0
13033,62136068,0,42,1,0,1,0,0,6000.0,1,
13034,66674531,0,42,1,0,0,2,2,18000.0,2,2.0
13035,62601668,0,44,1,0,1,0,0,14000.0,1,
13036,65204387,0,32,1,0,1,2,0,8000.0,1,
13037,64003125,0,24,1,0,1,0,0,10000.0,3,2.0
13038,66091006,1,29,1,0,0,1,1,30000.0,3,2.0
13039,66187275,0,22,1,0,1,0,0,13000.0,1,
13040,67335587,0,45,1,0,1,1,1,20000.0,1,
13041,66077990,0,23,1,0,1,0,0,17000.0,1,1.0
13042,66529064,0,52,1,0,1,2,0,10000.0,3,3.0
13043,67549353,0,49,1,0,1,0,0,10000.0,2,
13044,72291363,0,26,1,0,0,0,0,18000.0,2,
13045,61520787,0,48,1,0,1,1,1,10000.0,1,
13046,66584822,0,41,1,0,1,1,1,15000.0,4,4.0
13047,61923202,0,46,1,0,1,0,0,10000.0,1,1.0
13048,74553824,1,32,1,0,1,2,2,12000.0,3,2.0
13049,74642867,0,45,1,0,0,0,0,10000.0,1,1.0
13050,60059742,0,37,1,0,1,3,0,8600.0,1,1.0
13051,62595694,0,51,0,1,1,4,0,4900.0,1,
13052,61225269,1,24,1,0,0,0,0,7500.0,1,
13053,61112006,0,47,1,0,0,2,0,27000.0,1,1.0
13054,59931959,0,34,1,0,1,2,2,10000.0,1,1.0
13055,61940675,0,31,1,0,0,0,0,20000.0,1,1.0
13056,74664952,0,32,1,0,0,2,2,18000.0,2,1.0
13057,63585590,0,37,1,0,0,3,3,5000.0,1,
13058,74473848,0,26,1,0,0,1,1,11500.0,5,4.0
13059,66516484,0,35,1,0,0,1,1,7000.0,4,4.0
13060,72288989,0,24,1,0,1,1,1,13000.0,1,
13061,64422965,0,42,1,0,1,0,0,17000.0,1,
13062,65417221,0,22,1,0,1,0,0,10000.0,1,1.0
13063,63899893,0,44,1,0,1,2,0,5500.0,1,
13064,64423378,0,51,1,0,1,1,0,12000.0,1,
13065,61934565,0,43,1,0,1,0,0,8000.0,1,1.0
13066,62370222,1,42,1,0,0,2,2,30000.0,1,
13067,61107872,0,35,1,0,0,1,1,20000.0,1,1.0
13068,62091595,0,35,1,0,1,2,2,6000.0,1,
13069,61460928,0,48,1,0,1,2,0,20000.0,1,
13070,59929855,0,66,1,1,1,1,0,9300.0,1,1.0
13071,67156622,1,36,1,0,0,2,2,20000.0,4,3.0
13072,61368287,0,51,1,1,1,2,0,16000.0,1,
13073,61420535,0,30,1,0,1,1,1,15000.0,1,1.0
13074,60044771,0,32,1,0,0,3,3,10000.0,1,
13075,66900815,0,39,1,0,1,1,1,10000.0,1,
13076,62438667,0,50,1,0,1,2,0,14000.0,1,
13077,63281347,0,41,1,0,1,1,1,15000.0,1,
13078,63597007,0,26,1,0,0,0,0,15000.0,1,1.0
13079,74192537,0,53,1,0,1,1,1,10000.0,2,2.0
13080,61158938,0,65,0,1,1,2,0,5500.0,1,
13081,62167034,0,47,1,0,1,0,0,15000.0,1,
13082,67414815,0,26,1,0,1,1,1,13000.0,1,
13083,61356609,0,36,1,0,1,1,1,9000.0,1,1.0
13084,67138159,0,47,1,0,1,0,0,21000.0,2,2.0
13085,63320100,1,36,1,0,1,3,3,15000.0,1,
13086,66890158,0,31,1,0,1,2,2,12000.0,2,2.0
13087,61832800,0,41,1,0,1,2,0,6500.0,1,
13088,63314268,0,24,1,0,0,0,0,30000.0,1,1.0
13089,64374567,0,52,0,1,1,2,0,5000.0,1,
13090,62075171,0,47,1,0,1,2,0,5000.0,1,
13091,66858781,1,61,1,0,1,0,0,13000.0,2,2.0
13092,60449051,1,30,1,0,0,1,1,35000.0,1,
13093,62178872,0,51,1,0,1,4,0,5500.0,1,
13094,62095249,0,62,1,0,1,0,0,9800.0,1,
13095,61225610,0,29,1,0,1,1,1,7000.0,1,
13096,67335598,0,26,1,0,0,0,0,15000.0,1,
13097,59930152,0,34,1,0,0,1,1,8000.0,1,1.0
13098,72267929,0,35,1,0,1,2,2,6000.0,1,
13099,64887770,0,52,0,1,1,3,0,7800.0,1,
13100,61466985,0,23,1,0,0,0,0,10000.0,1,
13101,62502674,0,28,1,0,0,1,1,10000.0,1,1.0
13102,67426849,1,40,1,0,1,2,2,15000.0,1,
13103,61151013,0,39,1,0,1,1,1,20000.0,1,
13104,60473267,0,36,1,0,1,0,0,10000.0,1,1.0
13105,61531639,0,34,1,0,1,2,2,25000.0,1,
13106,64557166,0,25,1,0,0,0,0,25000.0,1,
13107,60057316,0,64,1,1,0,1,0,26000.0,1,
13108,64455338,0,47,1,0,1,2,0,10000.0,1,
13109,61227726,0,56,0,1,1,1,0,6500.0,1,
13110,66902017,0,49,1,0,1,2,0,10000.0,4,3.0
13111,61959091,1,27,1,0,0,1,0,25000.0,1,
13112,64459274,1,38,1,0,1,2,2,20000.0,1,
13113,62996024,0,50,1,0,0,3,0,15000.0,1,
13114,62082450,1,22,1,0,1,1,1,15000.0,1,
13115,64467709,0,51,1,0,1,0,0,10000.0,1,
13116,62617324,0,47,1,0,1,0,0,9000.0,1,
13117,66201037,0,26,1,0,1,1,1,7000.0,1,1.0
13118,63091050,1,24,1,0,1,0,0,10000.0,1,
13119,62614634,0,49,1,0,1,0,0,10000.0,1,
13120,72269603,0,41,1,0,1,0,0,6500.0,1,
13121,67156275,1,33,1,0,0,2,2,37000.0,3,3.0
13122,65206970,0,59,0,1,1,2,0,10000.0,1,
13123,66194500,0,26,1,0,1,0,0,10000.0,1,
13124,67208869,0,40,1,0,0,2,2,10000.0,1,
13125,61316205,0,54,1,0,1,0,0,12000.0,1,
13126,61456831,0,45,1,0,1,1,0,4500.0,2,2.0
13127,60109815,0,58,1,1,1,2,0,16000.0,1,
13128,60455472,0,54,0,1,1,2,0,4500.0,1,
13129,61238095,0,46,1,0,1,1,0,10000.0,1,
13130,67148448,1,45,1,0,0,1,2,20000.0,2,2.0
13131,63909045,0,45,1,0,0,0,0,15000.0,1,
13132,66853248,0,39,1,0,1,3,2,5000.0,1,1.0
13133,61917894,0,63,0,1,1,0,0,6500.0,2,1.0
13134,64900315,0,48,1,0,1,0,0,18000.0,1,
13135,61225924,0,42,1,0,1,1,1,10000.0,1,
13136,74984932,0,27,1,0,1,2,2,12000.0,3,2.0
13137,61960535,0,33,1,0,0,0,0,10000.0,1,1.0
13138,64470126,0,53,1,0,1,2,0,16000.0,1,
13139,60377774,0,47,1,0,1,2,0,6500.0,1,
13140,63602002,0,48,0,1,1,0,0,3500.0,1,
13141,61965719,0,30,1,0,1,2,2,20000.0,1,
13142,74648299,0,36,1,0,1,2,2,12000.0,2,1.0
13143,74646325,0,29,1,0,0,1,1,10000.0,1,1.0
13144,62378733,0,30,1,0,1,0,0,30000.0,1,
13145,62017535,0,45,1,0,1,3,1,6000.0,1,
13146,62015349,1,37,1,0,0,1,1,5500.0,1,
13147,61540993,1,31,1,0,1,0,0,10000.0,1,
13148,62488577,0,37,1,0,1,2,2,20000.0,1,1.0
13149,64454156,1,25,1,0,0,0,0,30000.0,1,
13150,62076065,0,42,1,0,1,1,0,12000.0,1,
13151,74960361,0,30,1,0,1,1,1,10000.0,3,3.0
13152,73833254,1,58,0,1,1,0,0,20000.0,1,
13153,66525306,0,33,1,0,1,2,2,7000.0,2,2.0
13154,67548224,0,44,1,0,1,2,0,6500.0,1,
13155,61118936,0,54,1,0,1,0,0,15000.0,1,1.0
13156,62788468,0,33,1,0,1,1,1,16000.0,1,
13157,74469928,0,43,1,0,1,2,2,15000.0,2,2.0
13158,67549749,0,24,1,0,1,0,0,8000.0,1,
13159,61228699,0,38,1,0,0,2,3,8000.0,1,
13160,72262928,0,62,1,0,1,0,0,5000.0,1,
13161,66827835,0,38,1,0,1,0,0,10000.0,4,3.0
13162,62257184,0,55,1,0,1,3,0,7500.0,1,
13163,67544955,0,32,1,0,0,1,1,10000.0,1,
13164,67321756,0,60,0,1,1,3,0,8000.0,1,
13165,66423488,0,31,1,0,0,1,1,8000.0,2,2.0
13166,67538120,0,46,1,0,1,0,0,25000.0,4,4.0
13167,75289810,0,37,1,0,1,1,1,8000.0,1,
13168,67534647,0,48,1,0,1,1,1,18000.0,1,1.0
13169,61234099,0,62,1,0,1,0,0,17000.0,1,
13170,60095800,0,34,1,0,1,2,2,10000.0,1,
13171,62016323,0,40,1,0,1,2,1,12000.0,1,
13172,61076358,0,45,1,0,0,1,1,14000.0,1,1.0
13173,64593824,0,28,1,0,1,1,0,9000.0,1,1.0
13174,64913697,0,28,1,0,0,0,0,30000.0,1,
13175,60191042,0,44,1,0,1,2,0,27000.0,1,
13176,62994422,0,58,0,1,1,1,0,5500.0,1,
13177,63634089,0,47,1,0,1,0,0,5000.0,1,1.0
13178,61080764,0,33,1,0,1,0,0,40000.0,1,1.0
13179,67168076,0,37,1,0,0,1,1,40000.0,2,2.0
13180,63989500,0,37,1,0,1,1,0,20000.0,1,
13181,64602442,0,44,1,0,1,3,2,10000.0,2,2.0
13182,74478806,0,55,1,0,1,0,0,24000.0,2,2.0
13183,72295609,0,30,1,0,1,2,2,9800.0,2,1.0
13184,60472167,0,27,1,0,1,0,0,7900.0,2,1.0
13185,60474030,0,34,1,0,1,1,1,7000.0,1,1.0
13186,66767975,0,43,1,0,0,1,2,20000.0,1,1.0
13187,75023065,0,40,1,0,1,1,1,13000.0,1,1.0
13188,62131997,0,43,1,0,1,1,1,8000.0,1,
13189,62941961,0,56,1,1,1,2,1,9800.0,1,1.0
13190,59913603,0,65,0,1,1,2,0,10000.0,1,1.0
13191,60382488,0,50,1,0,0,2,0,20000.0,1,
13192,60094906,0,56,1,1,1,1,0,15000.0,1,
13193,74488641,0,28,1,0,1,0,0,18000.0,2,1.0
13194,61047936,0,53,1,0,0,2,0,13000.0,1,1.0
13195,67163495,0,27,1,0,0,1,2,40000.0,1,1.0
13196,61255353,0,53,1,0,0,0,0,9000.0,1,
13197,74516761,0,32,1,0,0,0,0,11000.0,3,2.0
13198,62249804,0,60,1,1,1,2,0,8000.0,2,1.0
13199,61122957,0,48,1,0,1,0,0,10000.0,1,1.0
13200,61121466,0,63,0,1,0,2,0,5100.0,1,1.0
13201,61452783,1,33,1,0,1,1,1,10000.0,1,
13202,62631253,0,36,1,0,0,0,0,18000.0,1,
13203,72299553,1,59,1,1,0,2,0,12000.0,1,
13204,62602112,0,35,1,0,1,2,2,5500.0,1,
13205,65420373,1,23,1,0,1,0,0,8500.0,1,1.0
13206,59915500,0,59,0,1,1,0,0,4000.0,1,1.0
13207,66921874,0,34,1,0,0,0,0,8500.0,3,3.0
13208,64561542,0,53,1,0,0,1,1,10000.0,1,
13209,61315545,0,54,1,0,0,0,0,9000.0,1,
13210,60385490,0,59,0,1,1,0,0,5000.0,1,
13211,62798056,0,37,1,0,1,2,2,11000.0,1,
13212,62082115,0,56,1,1,1,2,0,9500.0,1,
13213,66195445,1,23,1,0,1,0,0,15000.0,1,
13214,64353063,0,25,1,0,0,0,0,15000.0,1,
13215,59927798,0,38,1,0,1,0,0,9000.0,1,1.0
13216,61467764,0,51,1,0,1,0,0,9000.0,1,
13217,62019090,0,53,1,0,1,0,0,7000.0,1,
13218,63630283,0,35,1,0,0,1,1,21000.0,1,1.0
13219,65419223,0,24,1,0,1,1,1,9500.0,2,2.0
13220,65498219,0,53,1,0,1,1,0,15000.0,2,2.0
13221,66764801,0,23,1,0,1,0,0,20000.0,1,1.0
13222,74657628,0,51,1,0,0,1,0,15000.0,2,2.0
13223,73828477,0,57,0,1,1,3,0,9200.0,1,
13224,62238824,0,57,0,1,1,2,0,4300.0,2,
13225,62625558,1,56,1,0,1,1,0,60000.0,1,
13226,62242420,0,40,1,0,1,1,1,7000.0,1,
13227,64559659,0,32,1,0,1,2,2,8000.0,1,
13228,75285957,0,41,1,0,1,1,0,12000.0,1,
13229,67175137,0,59,1,0,1,2,0,8000.0,2,2.0
13230,66829433,0,43,1,0,1,0,0,8000.0,4,3.0
13231,62389061,0,31,1,0,1,0,1,10000.0,1,
13232,61534539,0,27,1,0,1,2,2,12000.0,1,
13233,61469105,0,35,1,0,0,1,1,35000.0,1,
13234,74635927,0,51,1,0,1,2,0,5000.0,1,1.0
13235,66192123,0,24,1,0,1,0,0,14000.0,1,
13236,61418135,0,52,1,0,1,3,1,6000.0,1,
13237,61351879,0,30,1,0,1,1,0,15000.0,1,1.0
13238,67415825,0,29,1,0,0,1,1,18500.0,2,1.0
13239,65403420,0,25,1,0,1,0,0,20000.0,1,1.0
13240,60187913,0,61,0,1,1,0,0,5500.0,1,
13241,74991796,0,56,1,0,0,0,0,18000.0,5,5.0
13242,63984312,0,48,1,0,1,2,1,13000.0,1,1.0
13243,59920262,0,44,1,0,0,2,2,20000.0,1,1.0
13244,63588265,0,29,1,0,1,0,0,15000.0,1,1.0
13245,62258441,0,55,1,0,0,0,0,35000.0,2,1.0
13246,74822170,0,36,1,0,0,1,1,30000.0,2,1.0
13247,63898189,0,28,1,0,1,1,1,11000.0,1,
13248,74840852,1,36,1,0,1,5,5,22000.0,1,
13249,65251179,0,35,1,0,1,0,0,10000.0,1,1.0
13250,66913666,0,27,1,0,1,0,0,10000.0,1,1.0
13251,66402537,0,31,1,0,0,0,0,12000.0,2,2.0
13252,72279561,0,35,1,0,0,1,1,16000.0,1,
13253,64830573,1,57,0,1,0,0,0,8000.0,1,
13254,59936342,0,49,1,0,1,0,0,20000.0,1,1.0
13255,61838635,0,42,1,0,1,0,0,15000.0,1,
13256,61939238,0,32,1,0,1,0,0,12000.0,1,1.0
13257,72268929,0,37,0,1,0,2,2,5000.0,1,
13258,74659482,0,38,1,0,1,2,2,10000.0,3,2.0
13259,67332493,1,38,1,0,0,0,0,20000.0,1,
13260,64585907,0,62,0,1,1,2,0,7600.0,1,1.0
13261,62372619,0,34,1,0,0,2,2,20000.0,1,
13262,60037205,0,30,1,0,0,2,2,10000.0,1,
13263,60466663,0,28,1,0,1,1,1,10000.0,1,
13264,66189818,1,50,1,0,1,0,0,15000.0,1,
13265,74636465,0,43,1,0,1,1,1,9000.0,3,2.0
13266,67233498,0,23,1,0,1,1,1,10500.0,1,
13267,61922552,0,44,1,0,1,2,1,20000.0,2,1.0
13268,62180768,0,27,1,0,0,0,0,15000.0,1,
13269,66968326,1,22,1,0,1,0,0,6000.0,1,
13270,62951876,0,46,1,0,0,2,0,14000.0,1,1.0
13271,66745797,0,40,1,0,1,4,4,7000.0,3,2.0
13272,62082693,0,32,1,0,1,2,2,5000.0,1,
13273,73827277,0,58,1,1,1,0,0,23000.0,1,
13274,67320200,1,25,1,0,1,2,2,25000.0,1,
13275,64843791,0,52,0,1,1,0,0,7000.0,1,
13276,66897482,0,33,1,0,0,2,1,37000.0,1,
13277,61517887,0,57,0,1,1,0,0,6000.0,1,
13278,72285679,0,38,1,0,0,2,2,16000.0,1,
13279,62251958,0,64,0,1,1,2,0,4000.0,1,
13280,61832879,0,34,1,0,0,1,1,30000.0,1,
13281,60447437,0,60,1,0,1,3,0,10000.0,1,
13282,64602100,0,41,1,0,1,5,4,8000.0,4,4.0
13283,63990293,0,30,1,0,1,0,0,4300.0,1,
13284,60388772,1,23,1,0,0,0,0,14000.0,1,
13285,62365753,0,56,1,1,1,0,0,12000.0,1,
13286,61302901,0,24,1,0,0,0,0,10000.0,1,
13287,67167160,0,58,1,0,1,1,1,8000.0,3,2.0
13288,62031297,0,33,1,0,1,2,2,9500.0,1,
13289,61119299,0,31,1,0,1,1,1,19000.0,1,1.0
13290,63991476,0,47,1,0,1,0,0,23000.0,1,
13291,60444067,1,24,1,0,0,0,0,27000.0,1,
13292,75285837,0,33,1,0,1,3,3,10000.0,1,
13293,74957443,0,53,1,0,0,3,1,13000.0,1,1.0
13294,67428086,0,39,1,0,0,1,1,10000.0,1,
13295,62162933,0,45,1,0,0,2,2,16000.0,1,
13296,62498207,0,50,1,0,0,0,0,20000.0,1,1.0
13297,62508154,0,50,1,0,1,2,0,15000.0,1,1.0
13298,61922464,0,30,1,0,1,0,0,9000.0,1,1.0
13299,61028608,0,65,0,1,1,0,0,8000.0,1,1.0
13300,66900191,0,26,1,0,1,1,1,7100.0,1,
13301,63604271,0,33,1,0,0,2,2,16000.0,1,1.0
13302,75021596,0,41,1,0,1,3,1,25000.0,5,5.0
13303,64357613,0,23,1,0,1,1,1,25000.0,1,
13304,74556315,0,36,1,0,0,1,1,7000.0,2,2.0
13305,64441698,0,32,1,0,1,1,1,8700.0,1,
13306,63090243,0,33,1,0,1,1,1,15000.0,1,
13307,66744354,0,28,1,0,0,1,1,15000.0,2,2.0
13308,62500629,0,33,1,0,0,0,0,15000.0,1,1.0
13309,66196363,0,26,1,0,1,1,1,10000.0,1,
13310,62632002,0,47,1,0,1,2,0,10000.0,1,
13311,62490401,1,51,1,0,0,1,0,7500.0,1,1.0
13312,59976648,0,62,1,0,1,2,0,23000.0,1,
13313,65419319,0,24,1,0,1,0,0,10000.0,1,1.0
13314,60391075,0,44,0,1,1,0,0,7800.0,1,
13315,60380689,0,53,1,0,1,1,0,5000.0,1,
13316,63008148,0,31,1,0,0,1,1,40000.0,1,
13317,66089719,0,26,1,0,1,0,0,12000.0,1,1.0
13318,59972240,1,35,1,0,1,0,0,7800.0,1,
13319,63913134,1,57,0,1,1,1,0,6500.0,1,
13320,66921269,0,23,1,0,1,0,0,11500.0,1,
13321,61051822,0,26,1,0,0,1,1,13000.0,1,1.0
13322,66665771,0,46,1,0,1,1,1,25000.0,1,1.0
13323,67174616,0,22,1,0,0,0,1,10000.0,1,1.0
13324,63981018,0,58,1,1,0,2,0,25000.0,1,1.0
13325,59967705,0,45,1,0,1,2,0,5000.0,1,
13326,72292529,0,59,0,1,1,0,0,6300.0,1,
13327,73835263,0,29,1,0,1,1,1,12000.0,2,1.0
13328,62031506,1,47,1,0,1,2,0,20000.0,1,
13329,67425531,0,50,1,0,1,2,0,9000.0,1,
13330,62244731,0,46,1,0,1,1,0,15000.0,2,1.0
13331,74018912,0,23,1,0,1,2,2,7000.0,1,
13332,65200604,0,40,1,0,0,1,0,18000.0,1,
13333,64822929,0,33,1,0,1,1,1,10000.0,1,
13334,63998572,0,31,1,0,0,1,1,20000.0,1,1.0
13335,74276959,0,35,1,0,1,2,2,20000.0,1,
13336,65409209,0,23,1,0,1,1,1,20000.0,1,1.0
13337,60043375,0,52,1,0,1,1,0,12000.0,1,
13338,62032179,0,31,1,0,0,2,2,40000.0,1,
13339,72269722,0,34,1,0,1,3,0,15000.0,1,
13340,62140171,0,59,0,1,1,0,0,6000.0,1,
13341,67233230,0,36,1,0,1,2,2,15000.0,4,3.0
13342,74020284,0,50,1,0,1,0,0,6000.0,1,
13343,74845108,0,22,1,0,1,0,0,15000.0,1,
13344,60378933,0,57,1,1,1,0,0,15000.0,1,
13345,60102867,0,33,1,0,0,1,1,10000.0,1,
13346,62770387,1,42,1,0,1,2,1,4000.0,1,
13347,67549828,0,33,1,0,1,2,2,18000.0,1,
13348,74823896,1,24,1,0,1,0,0,30000.0,1,1.0
13349,62234744,0,50,1,0,0,2,2,40000.0,2,1.0
13350,61369530,0,28,1,0,0,0,0,20000.0,1,
13351,66318423,0,60,0,1,1,0,0,6000.0,2,2.0
13352,64915437,0,38,1,0,0,2,2,25000.0,1,
13353,66896898,0,42,1,0,0,1,0,12000.0,2,2.0
13354,67317067,0,50,1,0,1,2,1,10000.0,1,
13355,74643652,0,32,1,0,1,1,1,8000.0,1,1.0
13356,64374419,1,29,1,0,1,2,2,11000.0,1,
13357,64281112,0,46,1,0,0,2,1,15000.0,1,1.0
13358,74519607,0,39,1,0,0,0,0,32000.0,3,3.0
13359,74273515,0,23,1,0,0,0,0,25000.0,2,
13360,74469178,0,42,1,0,1,3,2,20000.0,1,
13361,64374068,0,32,1,0,1,1,1,20000.0,1,
13362,60096719,0,62,0,1,1,0,0,10000.0,1,
13363,67276902,0,22,1,0,1,0,0,17000.0,1,
13364,63320736,0,22,1,0,1,0,0,13000.0,1,
13365,62603377,0,50,1,0,1,2,0,7000.0,1,
13366,67168502,0,46,1,0,1,0,0,16000.0,1,1.0
13367,74481304,0,48,1,0,1,3,0,14000.0,3,2.0
13368,64448016,0,64,0,1,1,4,4,7500.0,1,
13369,59969141,0,36,1,0,1,2,2,18000.0,1,
13370,75211826,0,25,1,0,0,0,0,12000.0,1,
13371,67166227,0,52,1,1,1,0,0,9000.0,2,1.0
13372,62378538,0,37,1,0,1,2,2,18000.0,1,
13373,63986737,0,30,1,0,0,1,1,10000.0,2,1.0
13374,64424605,1,35,1,0,0,1,1,25000.0,1,
13375,64847685,0,51,0,1,1,2,0,7800.0,1,
13376,61415601,0,34,1,0,1,2,2,25000.0,1,
13377,67315211,0,37,1,0,1,2,2,8000.0,1,
13378,67175853,0,45,1,1,1,2,1,8500.0,1,1.0
13379,66848581,0,32,1,0,1,2,2,10500.0,5,4.0
13380,72289930,0,44,1,0,0,1,1,30000.0,1,
13381,65417401,0,26,1,0,1,1,1,3000.0,1,1.0
13382,64425411,0,28,1,0,1,1,1,12000.0,1,
13383,66889480,0,26,1,0,1,1,1,12000.0,3,2.0
13384,60113156,0,41,1,0,1,0,0,6000.0,1,
13385,62248081,0,35,1,0,1,1,1,10000.0,2,1.0
13386,63599442,0,25,1,0,0,0,0,15000.0,1,
13387,66092370,0,24,1,0,1,1,1,15000.0,2,2.0
13388,72278748,0,35,1,0,1,0,0,7500.0,1,
13389,62244180,0,42,1,0,1,1,0,15000.0,1,
13390,67174366,0,22,1,0,1,0,0,12000.0,3,1.0
13391,61958137,1,42,1,0,0,3,0,20000.0,1,
13392,64563529,0,42,1,0,1,2,2,17000.0,2,1.0
13393,66979249,0,29,1,0,0,1,1,18000.0,3,2.0
13394,67332971,0,28,1,0,1,1,1,10000.0,2,1.0
13395,66759524,0,40,1,0,1,0,0,5200.0,2,1.0
13396,66429200,0,63,0,1,0,4,0,6000.0,2,2.0
13397,64371026,0,36,1,0,0,2,2,9000.0,1,
13398,67228653,0,54,1,0,0,0,0,20000.0,1,1.0
13399,61428124,0,30,1,0,0,1,1,23000.0,1,
13400,66194626,0,24,1,0,1,1,1,16000.0,1,
13401,62952346,0,22,1,0,0,0,0,15000.0,1,1.0
13402,61081209,0,31,1,0,0,1,1,25000.0,1,1.0
13403,65287264,0,49,1,0,1,0,0,15000.0,2,2.0
13404,66425100,0,63,0,1,1,2,0,6000.0,3,3.0
13405,61074840,0,63,1,0,1,3,0,10000.0,1,1.0
13406,74650808,0,49,1,0,1,2,0,8000.0,1,1.0
13407,66190481,0,39,1,0,1,1,1,9000.0,1,
13408,67334918,0,48,1,0,1,0,0,15000.0,2,1.0
13409,66538005,0,34,1,0,1,1,1,8000.0,2,2.0
13410,61963197,0,61,1,1,1,2,0,15000.0,1,
13411,61832845,0,44,0,1,1,1,1,6500.0,1,1.0
13412,64893368,0,42,1,0,1,1,2,14000.0,1,
13413,63992151,0,60,1,1,1,0,0,14000.0,1,
13414,67228664,0,50,1,0,1,2,0,12000.0,3,2.0
13415,61427343,1,31,1,0,1,2,2,53000.0,1,
13416,63007207,0,29,1,0,0,0,0,6200.0,1,
13417,74551854,0,53,1,0,1,2,0,10000.0,4,3.0
13418,74479701,0,51,1,0,1,2,2,15000.0,1,1.0
13419,65398553,0,25,1,0,1,0,0,6500.0,1,1.0
13420,59975226,0,62,0,1,1,0,0,4000.0,1,1.0
13421,67313225,0,34,1,0,1,1,0,12000.0,1,
13422,60053102,0,31,1,0,0,1,1,10000.0,1,
13423,63982619,0,58,1,0,1,2,0,22000.0,1,1.0
13424,61296237,1,29,1,0,1,0,0,25000.0,1,
13425,62437944,0,44,1,0,1,1,1,15000.0,1,
13426,61420372,0,29,1,0,0,0,0,12000.0,1,1.0
13427,74527315,0,33,1,0,1,2,2,10000.0,5,4.0
13428,63328714,0,43,1,0,1,1,1,10000.0,1,
13429,61125933,0,48,0,1,0,0,0,4500.0,1,
13430,66921594,0,32,1,0,1,1,1,9000.0,1,
13431,59929169,0,33,1,0,1,2,2,3300.0,1,1.0
13432,66074610,0,24,1,0,1,0,0,12000.0,1,1.0
13433,66858254,0,35,1,0,0,1,1,10000.0,2,2.0
13434,61359145,0,55,1,0,0,4,0,23000.0,1,
13435,66832263,0,56,1,0,1,0,0,8000.0,4,4.0
13436,67430747,0,51,1,1,1,3,1,11000.0,1,
13437,75282279,0,28,1,0,1,1,1,9700.0,2,1.0
13438,67078927,0,34,1,0,0,2,0,25000.0,2,2.0
13439,66198271,0,34,1,0,1,1,1,30000.0,2,
13440,61936889,0,37,1,0,0,2,2,18000.0,1,1.0
13441,64569344,1,25,1,0,1,0,0,22000.0,2,2.0
13442,64440321,0,37,1,0,0,1,1,20000.0,1,1.0
13443,75275438,0,35,1,0,1,0,0,15000.0,1,
13444,66333080,0,36,1,0,1,1,1,14000.0,2,2.0
13445,60055196,0,43,1,0,1,0,0,25000.0,1,
13446,60461754,0,43,1,0,0,2,2,15000.0,1,
